"","ASV","OGT99","CUBHE","CUB","dCUB","d99","nHE","nGenes"
"6105","54124c8447df40566b30e1a3bcf5f86a",20.1744,0.501773378647455,0.512952334240906,0.0217910030541507,12.7933518702304,27.6428571428571,907.395604395604
"6106","54134716dedf1a8bb6593a970dafda3f",18.0168,0.603918840844838,0.555947406477209,-0.0867050802241811,14.7952436499542,33.8,1938.6
"6107","54142b516c35fea7cc4bcb2a1a9e1fbf",27.14,0.499435647292586,0.511284466164764,0.0231825910810551,9.390893241499,27.4739583333333,1002.47916666667
"6108","5418f5e845ff70d2d812c3cdbed490a3",16.90295,0.516625660062344,0.518264051562575,0.00316670199530409,18.4652969829014,31.8478260869565,1130.41304347826
"6109","54195a169173145bfaf95b69edd15230",27.96995,0.520804518090031,0.513803035040428,-0.0136097552588133,11.0164732398634,26.1578947368421,1303.57894736842
"6110","541b4de1d6216e7821904229bd566ff3",5.8247,0.73063909773043,0.588774426897604,-0.243852109085378,11.6143650661082,39,2469
"6111","541f83e4b5d12566efec70cd54937dc2",19.2832,0.497370492729112,0.510537249441905,0.0258003847635419,12.5319289723523,27.7753779697624,1052.52483801296
"6112","54218b6512ac8111e37d91c95d3a56d2",6.5185,0.553992112085293,0.525586216799037,-0.0539486988716575,23.2410392370177,16.5,1405
"6113","542435815e9e2398301257ed5178b10d",7.4491,0.603918840844838,0.555947406477209,-0.0867050802241811,22.7830664913336,33.8,1938.6
"6114","542a45581a8b9269227134cc1de472b6",29.20215,0.506035831668566,0.514463457376859,0.0165261416682095,8.60625078144781,30.2903225806452,1301.12903225806
"6115","543084e4039641f2fda15ddc02e4c2ff",28.59465,0.639151536745613,0.533984971558505,-0.196599227658343,5.59261496402658,35.3,1499.7
"6116","54368c5a507caf8b314ce77e08d5e495",22.90925,0.627810846047599,0.571559050471095,-0.0929675856677383,16.4363746202765,19.5,3685.5
"6117","5438e99ff7fe8ab994e5271e54b1e573",10.31535,0.551225000363644,0.543774005041616,-0.0137953250574284,20.7587636620795,29.1176470588235,1310.76470588235
"6118","543b29ad1c36bb88d2feabb67b359d7a",23.7481,0.586575587038573,0.540677463258501,-0.0841522594681212,16.1799240510801,36.8333333333333,2214.16666666667
"6119","543cbe92b9f829b7f3cf5b73bff2dfa3",21.0054,0.558292023692414,0.535822789164201,-0.042529926704256,18.2214047041195,36.6,1861.2
"6120","543d0caae8e895b0fe3689d646d0b3e9",7.5063,0.811685341682868,0.574247467708616,-0.413812363205758,6.68714874212807,49.75,4021.5
"6121","5449cc12840937d5fb6bc635d0d9f84f",12.5592,0.597300245091101,0.534786993384484,-0.115930225855052,6.48215241072201,38.5714285714286,2952.8253968254
"6122","544bfd1060f53fe09135cc503a2aeb88",24.6962,0.603918840844838,0.555947406477209,-0.0867050802241811,11.4131085649539,33.8,1938.6
"6123","544fc91bbee69083ddaa663107affca1",3.49995,0.515522633427785,0.528596313044704,0.0247328240744154,22.4779516881068,38,2985
"6124","5452cdab94409eb13082fbb0f4199804",8.9584,0.508595932526029,0.515426992824723,0.0135808126528863,18.6870886180011,30.1794871794872,1295.10256410256
"6125","54547a5b31b247578498176c91e45d63",8.9584,0.51370487652282,0.540628172241649,0.0498000235673903,24.1229578987117,36,6650
"6126","5458d5189481f3083df2934c74fb3524",10.559,0.505302042054684,0.514534695923998,0.0179644758066348,19.9381926752428,24.7105263157895,903.736842105263
"6127","545ba592de115c15f08a00a617bb2ab5",7.7815,0.600875205028241,0.55347905995171,-0.0855542848066842,46.3423906915956,27.3333333333333,1909.66666666667
"6128","545e497a247e0fa38807fe9614654ed0",27.5811,0.603918840844838,0.555947406477209,-0.0867050802241811,10.2329446625198,33.8,1938.6
"6129","5461311b80f8fa11f2bd6aca25c4ffe5",3.40235,0.496503867466142,0.510265234920489,0.0269746719484424,23.3875237537848,27.7558886509636,1045.40899357602
"6130","54642cad5cea91fdd82708d49fc2f40d",12.3641,0.502343366719049,0.513017826279478,0.0208088213063157,17.6136742207902,28.1059602649007,915.132450331126
"6131","54654853cacfea12105cc108f72f4d82",19.2217,0.513830714998742,0.514984839402268,0.00224494295703454,15.7266704881018,37.0740740740741,1052.18518518519
"6132","5470fa9c0f49f8dba84d8d7fffd8a0c3",6.212,0.640945852581213,0.550280855848178,-0.164871332545338,6.78905425346143,47,2789.5
"6133","54716e8bc2ad5c33efdc5ec30ff71af9",5.828,0.601683370877757,0.536881095123802,-0.119955367149696,7.15566965524621,36.5714285714286,2955.42857142857
"6134","5476b5e43135c0803577e301051382f7",21.19945,0.532518380867977,0.518960545291971,-0.0260635393495379,14.9088651560806,32,1372.33333333333
"6135","5478b63fc0d4d871f2c29c6b542d29c1",1.3501,0.784041564716551,0.574336111776636,-0.36495136142655,10.6369758968567,49.5,3774
"6136","547df1cc7c0cd84f3cdac5905d79b70b",14.2413,0.502051100094448,0.51308666671864,0.0215065651943202,16.1587691717162,27.8782051282051,910.570512820513
