"","ASV","OGT99","CUBHE","CUB","dCUB","d99","d20C","nHE","nGenes"
"11045","8c0644845984c7d2062cfa7026f0db88",22.93,0.594630120432415,NA,-0.103586070047332,7.25347333168851,21.1299277216162,34.4285714285714,1367.60714285714
"11046","8c06fa53f246a4e75a75b8c5f3489456",12.37,0.657784618412843,NA,-0.219892687717321,6.23993410777211,6.34903417004519,36,1584
"11047","8c0750386df0d6bf4feacc806f5d9ebd",23.155,0.563118304227258,NA,-0.0760451194846792,8.82960100494392,21.3603535734994,43,2164
"11048","8c08ef523cae456ab86f0cabee081741",10.03,0.771943662849459,NA,-0.420563327755036,3.55624719837652,2.43364657475358,48.8048780487805,4018.68292682927
"11049","8c095083331526748c06b33942b03440",17.75,0.528612277792668,NA,-0.00645588197566559,14.3550690043827,9.60754959499003,32.5555555555556,1317.33333333333
"11050","8c0b85edd3853d86d056c74900f01448",3.71,0.501527901544181,NA,0.0220372473922481,31.4273001423496,12.9289327122038,27.7761194029851,911.756218905473
"11051","8c1275fa64c0baa00c5a77d22be70599",10.37,0.613500959546354,NA,-0.104771924264042,9.48191823249943,27.3774591948773,29,2842
"11052","8c14284152260668849dd8b0f955f95a",20.605,0.511218200095186,NA,1.85463220155393e-05,14.9148322007925,8.66923116343573,32.5238095238095,1046.66666666667
"11053","8c1751811c983d237da2563419a5e32c",19.38,0.501705803689245,NA,0.0250005207126573,16.8338831064054,12.1159328107691,30.0789473684211,1266.39473684211
"11054","8c1860f1269d2e99a290ee2b28d6ff6a",20.2,0.563118304227258,NA,-0.0760451194846792,9.79616725754587,21.3603535734994,43,2164
"11055","8c188f46c8e10a8a46b1d9f1253a171f",21.655,0.499193222931446,NA,0.0238045492575471,15.7066644546688,12.2445422945792,27.441717791411,995.41717791411
"11056","8c1a181953f71e0280cfd2c5d99a79f1",10.21,0.574274253893003,NA,-0.0693297038891027,12.8501777127106,19.0071590062482,37,1514
"11057","8c1cb3123166f1b2c3d0985ff888ee2c",14.07,0.56841838414541,NA,-0.049969526816963,11.7012319648108,24.5590078025951,42,3066
"11058","8c1fd47fed11a06b0fb072aaad17f87f",18.97,0.572259823026149,NA,-0.0612206438502243,9.55556447878572,17.16790883451,42.3333333333333,3710
"11059","8c2096c279424bb2d76701d354caeb34",21.675,0.501659179910748,NA,0.0219841487162328,15.3769811601339,12.8576505527495,27.5958549222798,904.414507772021
"11060","8c20e2730ad28611d0faf323072ebb6b",19.55,0.504482592827307,NA,0.0187900128820964,16.3222967845626,13.7316093456006,25.6818181818182,907.568181818182
"11061","8c21844441c36ccd50e40d83874ef72e",3.79,0.783181941001398,NA,-0.39073330121254,3.41077517949292,1.96558179759568,47.1111111111111,4296.33333333333
"11062","8c2811a7e5e9f1279c644f5617fad9e1",4.715,0.500595037688918,NA,0.0218360723544181,30.8426886704547,12.3195558161201,28.6466666666667,1052.53666666667
"11063","8c29708039c0d5a499110efa43133270",20.505,0.554176698612394,NA,-0.0344957861135809,10.921704133892,15.752068594958,33.8571428571429,1971.14285714286
"11064","8c2ab7de54e5ca2dcf2d684f8b491500",18.565,0.524669215990031,NA,0.0185875955656979,14.2756888701519,10.5363486953437,36.1111111111111,3204.66666666667
"11065","8c2b9f95c31f4cc9ce3cc542ce83e61e",17.67,0.501311141442925,NA,0.0223949152616818,17.9731257916354,12.8077339342926,27.6304347826087,901.211956521739
"11066","8c2e4004c4ef2c6d8f533820dc7dd9aa",8.765,0.635588480535787,NA,-0.159660918932232,8.33132600785344,10.4918550484009,30,1729
"11067","8c2fa6e38ac4a85b9d46836906111989",4.695,0.501446986324061,NA,0.0226738795256618,30.2092022371782,12.8128501851201,27.6603773584906,904.308176100629
"11068","8c381875eff35d3f5efa82c1cc5db735",10.33,0.555395558625439,NA,-0.020452433449692,14.9556316328285,34.2248313022877,24,2672
"11069","8c3c84a0926be88be969aa4a17014fea",4.975,0.497790010934748,NA,0.0252405876891743,30.9997908296985,11.9717758714257,27.9367816091954,1057.20977011494
"11070","8c3e9f23d68ba170a0cd037f099b96f7",10.21,0.581552919259376,NA,-0.111476223888215,12.1125551518993,24.3224190792915,40,2837
"11071","8c41468c2e086f5e9d78a08dcc3eb7d4",13.34,0.562356194172762,NA,-0.0311914341051663,12.7036048031259,8.0874572625903,32.5,1397.5
"11072","8c47caa436b4b078d5c8336676b371e5",9.605,0.566241724322535,NA,-0.0560469126168462,14.0367904147513,26.7840416721761,24,2061
"11073","8c4a1304841e05053fc25a333d267491",13.23,0.554234463181946,NA,-0.0286737284855396,13.615048193595,28.0600022017917,39.6666666666667,2442
"11074","8c4d724583f23b26516498515a3cf390",18.87,0.579331855786016,NA,-0.104435944600295,9.45551377859712,20.6070717665968,31.3333333333333,1491
"11075","8c503b9a08b45abca26fb4a1f42d06ee",22.63,0.547450759354184,NA,-0.0323486510881014,10.5210308191392,8.60875700110156,33.8333333333333,1295.61111111111
"11076","8c51bb3fd4b5b4e3ec53438648f8bc89",1.695,0.592971695962566,NA,-0.099592336661746,15.1207867780751,7.3961498978342,41,3028
"11077","8c544fcef5a841de37a1f0ccf567dfb3",4.32,0.597903757459824,NA,-0.115612297489653,13.4528273016248,25.3597487288339,35.4285714285714,3218.14285714286
"11078","8c5545b9e585e609e5bbe10fa9775c80",25.75,0.604720475001764,NA,-0.0024618085045467,5.91423946228956,11.6442213535677,22,1399
"11079","8c5669327b650e9abddc229eeb0780e6",2.8,0.680285510039642,NA,-0.243544058770995,7.5228032525712,8.95959586116493,41.5,3711.75
"11080","8c5b3b5de83ed6e62640a893900cb85a",19.38,0.543327417614931,NA,-0.027620413150912,11.9717657325713,22.9000585204165,24.3333333333333,1704.66666666667
"11081","8c639cefdc692ca76030abe92d93d6e0",12.27,0.621601922233319,NA,-0.139818712952966,8.23912843755031,13.4089961023633,32.5,3438.83333333333
"11082","8c6722d0dd47783909f6812f4c989d98",21.69,0.584309087627739,NA,-0.112804765728761,7.89500202418969,24.3865559479052,10,1473
"11083","8c6f1ac4236e6f19ba84105be00a0764",10.255,0.513512049081642,NA,0.0133580004614116,21.4421468703227,8.1287841977343,40,2622
"11084","8c7146307628fdf05429ceed76135848",1.01,0.642891612198087,NA,-0.185061278438904,10.6215518227446,5.59775817317557,41.3125,2952.125
"11085","8c73182bea55082aef05afae2102b783",13.53,0.510184787111557,NA,0.0106189490929021,20.0395348265734,12.0648993926926,28.8857142857143,1269.94285714286
"11086","8c735624df7ebaf4e2eec18dcbaec8f9",22.82,0.568681323315774,NA,-0.091484348797365,8.60579039495939,25.5172746704695,33.8888888888889,1841.66666666667
"11087","8c781457cb1f48fcf0b51442812dc55d",3.725,0.71311000635535,NA,0.0956707134071431,5.53900348768606,8.19902722073374,41,2468
"11088","8c7913849ddba423a0518fe0a95e233c",15.76,0.578801381637581,NA,-0.0849154519336475,10.3325500685801,8.1167835782217,38.6666666666667,5775.66666666667
"11089","8c7d19f45ca8ecfbeb62a7c109f8aa1a",22.34,0.552264874178289,NA,-0.0520509384746194,10.547370281802,15.5125706821284,33.1666666666667,2199.91666666667
"11090","8c7e4152c5aa08ae207915b9fc59b834",6.86,0.529768875465937,NA,0.0228349693839869,21.2665621793106,17.6001277095957,39,5930
